institute,year,round,round_label,region,branch,category,sub_category,closing_rank,source_file
DTU,2025,R1,Round1,Outside-Delhi,Mathematics and Computing,OBC,PwD,211643,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,General,Gender-Neutral,5113,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,EWS,Gender-Neutral,9647,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,OBC,Gender-Neutral,13954,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,SC,Gender-Neutral,66018,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,SC,Girl,72546,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,ST,Gender-Neutral,89324,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics and Communication Engineering,ST,Girl,199539,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics Engineering (VLSI Design and Technology),General,Gender-Neutral,6050,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics Engineering (VLSI Design and Technology),EWS,Gender-Neutral,12212,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics Engineering (VLSI Design and Technology),OBC,Gender-Neutral,15432,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics Engineering (VLSI Design and Technology),SC,Gender-Neutral,64449,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics Engineering (VLSI Design and Technology),ST,Gender-Neutral,139989,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electronics Engineering (VLSI Design and Technology),General,PwD,74274,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,General,Gender-Neutral,7122,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,General,Girl,8139,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,EWS,Gender-Neutral,14083,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,OBC,Gender-Neutral,18372,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,OBC,Girl,18669,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,SC,Gender-Neutral,83184,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,ST,Gender-Neutral,150322,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,General,PwD,40383,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,EWS,PwD,581392,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,OBC,PwD,98409,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Electrical Engineering,SC,PwD,1035172,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,General,Gender-Neutral,9382,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,General,Girl,11612,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,EWS,Gender-Neutral,16450,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,OBC,Gender-Neutral,22293,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,OBC,Girl,32775,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,SC,Gender-Neutral,92528,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,ST,Gender-Neutral,153270,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering,General,PwD,157474,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,General,Gender-Neutral,9154,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,EWS,Gender-Neutral,16788,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,OBC,Gender-Neutral,22300,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,SC,Gender-Neutral,89318,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,ST,Gender-Neutral,150955,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,ST,Girl,298847,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Mechanical Engineering with specialization in Automotive Engineering,General,PwD,224892,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,General,Gender-Neutral,8595,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,EWS,Gender-Neutral,15016,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,OBC,Gender-Neutral,20760,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,OBC,Girl,33244,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,SC,Gender-Neutral,99690,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,ST,Gender-Neutral,178527,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Engineering Physics,OBC,PwD,398183,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Chemical Engineering,General,Gender-Neutral,10350,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Chemical Engineering,EWS,Gender-Neutral,16345,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Chemical Engineering,OBC,Gender-Neutral,23639,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Chemical Engineering,OBC,Girl,38084,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Chemical Engineering,SC,Gender-Neutral,95978,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Chemical Engineering,ST,Gender-Neutral,183182,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Civil Engineering,General,Gender-Neutral,11799,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Civil Engineering,EWS,Gender-Neutral,18417,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Civil Engineering,OBC,Gender-Neutral,25256,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Civil Engineering,SC,Gender-Neutral,98372,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Civil Engineering,ST,Gender-Neutral,104445,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Civil Engineering,General,PwD,248255,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Production & Industrial Engineering,General,Gender-Neutral,11144,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Production & Industrial Engineering,General,Girl,13308,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Production & Industrial Engineering,EWS,Gender-Neutral,18898,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Production & Industrial Engineering,OBC,Gender-Neutral,24890,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Production & Industrial Engineering,ST,Gender-Neutral,206370,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,General,Gender-Neutral,12570,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,General,Girl,20177,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,EWS,Gender-Neutral,19098,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,OBC,Gender-Neutral,25332,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,SC,Gender-Neutral,96933,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,ST,Gender-Neutral,192746,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Environmental Engineering,OBC,PwD,720396,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Bio-Technology,General,Gender-Neutral,10938,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Bio-Technology,General,Girl,21208,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Bio-Technology,EWS,Gender-Neutral,19418,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Bio-Technology,OBC,Gender-Neutral,25351,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Bio-Technology,SC,Gender-Neutral,89591,DTU_Round1_2025.pdf
DTU,2025,R1,Round1,Outside-Delhi,Bio-Technology,ST,Gender-Neutral,201847,DTU_Round1_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,General,Gender-Neutral,8704,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,General,Girl,10409,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,EWS,Gender-Neutral,22463,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,EWS,Girl,25153,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,OBC,Gender-Neutral,48024,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,OBC,Girl,59305,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,SC,Gender-Neutral,90481,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,SC,Girl,118900,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,ST,Gender-Neutral,304227,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,ST,Girl,326025,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,General,Single-Girl,12885,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,General,PwD,148004,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,EWS,PwD,218410,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,OBC,PwD,863726,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,SC,PwD,814722,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering,ST,PwD,727685,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),General,Gender-Neutral,9757,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),General,Girl,11234,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),EWS,Gender-Neutral,25828,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),OBC,Gender-Neutral,50479,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),OBC,Girl,57393,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),SC,Gender-Neutral,100908,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),SC,Girl,127751,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),ST,Gender-Neutral,295188,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),General,Single-Girl,13464,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),General,PwD,164213,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Computer Science and Engineering (Data Science & Analytics),OBC,PwD,661822,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,General,Gender-Neutral,12047,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,General,Girl,13129,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,EWS,Gender-Neutral,31247,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,EWS,Girl,31685,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,OBC,Gender-Neutral,67895,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,OBC,Girl,83605,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,SC,Gender-Neutral,127267,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,ST,Gender-Neutral,387229,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,ST,Girl,412213,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,General,Single-Girl,22510,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,General,PwD,236246,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,EWS,PwD,293227,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology,OBC,PwD,924693,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),General,Gender-Neutral,14767,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),General,Girl,17225,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),EWS,Gender-Neutral,35287,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),OBC,Gender-Neutral,75436,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),OBC,Girl,86242,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),SC,Gender-Neutral,151661,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),SC,Girl,163361,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),ST,Gender-Neutral,436084,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),General,Single-Girl,23372,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),General,PwD,226990,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Information Technology (Cyber Security),OBC,PwD,968761,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,General,Gender-Neutral,14639,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,General,Girl,17248,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,EWS,Gender-Neutral,39621,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,EWS,Girl,42751,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,OBC,Gender-Neutral,79201,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,OBC,Girl,104850,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,SC,Gender-Neutral,161643,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,SC,Girl,173557,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,ST,Gender-Neutral,495910,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,ST,Girl,593537,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,General,Single-Girl,22677,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,General,PwD,308993,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Software Engineering,EWS,PwD,345115,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,General,Gender-Neutral,16851,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,General,Girl,18652,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,EWS,Gender-Neutral,44289,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,EWS,Girl,61080,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,OBC,Gender-Neutral,90120,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,OBC,Girl,106011,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,SC,Gender-Neutral,186877,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,SC,Girl,188992,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,ST,Gender-Neutral,664373,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,ST,Girl,667981,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,General,Single-Girl,24313,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,General,PwD,327342,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mathematics and Computing,EWS,PwD,419962,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,General,Gender-Neutral,19036,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,General,Girl,21041,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,EWS,Gender-Neutral,51840,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,EWS,Girl,67801,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,OBC,Gender-Neutral,100268,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,OBC,Girl,115408,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,SC,Gender-Neutral,197428,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,ST,Gender-Neutral,724927,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,ST,Girl,769060,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,General,Single-Girl,22899,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,General,PwD,340318,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics and Communication Engineering,OBC,PwD,759285,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),General,Gender-Neutral,20179,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),General,Girl,26018,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),EWS,Gender-Neutral,55620,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),OBC,Gender-Neutral,106723,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),OBC,Girl,144448,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),SC,Gender-Neutral,204457,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),SC,Girl,208540,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),ST,Gender-Neutral,797962,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),General,Single-Girl,28383,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),General,PwD,438569,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electronics Engineering (VLSI Design and Technology),EWS,PwD,451368,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,General,Gender-Neutral,25922,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,General,Girl,35552,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,EWS,Gender-Neutral,71351,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,EWS,Girl,97034,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,OBC,Gender-Neutral,138717,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,OBC,Girl,192885,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,SC,Gender-Neutral,251258,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,SC,Girl,392640,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,ST,Gender-Neutral,1082355,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,General,Single-Girl,37174,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Electrical Engineering,General,PwD,733887,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,General,Gender-Neutral,35669,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,General,Girl,60433,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,EWS,Gender-Neutral,95659,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,EWS,Girl,174639,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,OBC,Gender-Neutral,167806,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,OBC,Girl,288743,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,SC,Gender-Neutral,291592,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,SC,Girl,410258,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,ST,Gender-Neutral,1220645,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,General,Single-Girl,70740,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering,General,PwD,791006,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering with specialization in Automotive Engineering,General,Gender-Neutral,38169,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering with specialization in Automotive Engineering,General,Girl,57002,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering with specialization in Automotive Engineering,EWS,Gender-Neutral,89506,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering with specialization in Automotive Engineering,OBC,Gender-Neutral,176886,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering with specialization in Automotive Engineering,OBC,Girl,300783,DTU_Round2_2025.pdf
DTU,2025,R2,Round2,Delhi,Mechanical Engineering with specialization in Automotive Engineering,SC,Gender-Neutral,310631,DTU_Round2_2025.pdf
